station_id,name,system_id,type_id,owner_corp_id,owner_corp_name,race_id,reprocessing_efficiency,reprocessing_stations_take,max_dockable_ship_volume,x,y,z,services
60000622,Haatomo VI - Moon 16 - Deep Core Mining Inc. Refinery,30002800,4024,1000006,Deep Core Mining Inc.,1,0.5,0.05,50000000.0,-375917076480.0,70412820480.0,-846520934400.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000625,Kusomonmon V - Moon 20 - Deep Core Mining Inc. Mining Outpost,30002802,4023,1000006,Deep Core Mining Inc.,1,0.32,0.05,50000000.0,-338071511040.0,-19637821440.0,-1895645552640.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000628,Kaunokka VI - Moon 1 - Veles Clade Extractive Terminus,30002797,4023,1000292,Veles Clade,1,0.5,0.05,50000000.0,-867432407040.0,-4563640320.0,-49477754880.0,"reprocessing-plant,market,cloning,repair-facilities,factory,fitting,paintshop,news,storage,docking,office-rental,jump-clone-facility,loyalty-point-store"
60000631,Yria II - Moon 11 - Deep Core Mining Inc. Refinery,30002794,4024,1000006,Deep Core Mining Inc.,1,0.5,0.05,50000000.0,270925209600.0,41267650560.0,-88146862080.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000634,Kaunokka III - Moon 1 - Veles Clade Extractive Terminus,30002797,4023,1000292,Veles Clade,1,0.5,0.05,50000000.0,226586664960.0,1191813120.0,132432568320.0,"reprocessing-plant,market,cloning,repair-facilities,factory,fitting,paintshop,news,storage,docking,office-rental,jump-clone-facility,loyalty-point-store"
60000637,Hogimo V - Moon 11 - Deep Core Mining Inc. Mining Outpost,30002773,4023,1000006,Deep Core Mining Inc.,1,0.32,0.05,50000000.0,-37609758720.0,6780395520.0,648567398400.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000640,Hogimo IV - Deep Core Mining Inc. Mining Outpost,30002773,4023,1000006,Deep Core Mining Inc.,1,0.32,0.05,50000000.0,-258756403200.0,46645125120.0,-47516590080.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000643,Hogimo V - Moon 16 - Deep Core Mining Inc. Mining Outpost,30002773,4023,1000006,Deep Core Mining Inc.,1,0.32,0.05,50000000.0,-38889431040.0,7010918400.0,656331939840.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000646,Hampinen V - Poksu Mineral Group Mining Outpost,30000152,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,450572820480.0,-8096686080.0,41862144000.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000649,Saisio VIII - Moon 16 - Poksu Mineral Group Mineral Reserve,30000146,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-1157849948160.0,149173985280.0,868432404480.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000652,Gekutami VI - Poksu Mineral Group Mineral Reserve,30000149,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,165439365120.0,-14067425280.0,-848099696640.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000655,Hampinen VII - Moon 11 - Poksu Mineral Group Refinery,30000152,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-1051052974080.0,18883338240.0,231183851520.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000658,Ikao VIII - Moon 1 - Poksu Mineral Group Mineral Reserve,30002786,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,970467287040.0,-159205416960.0,1319377920000.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000661,Waira VIII - Moon 17 - Poksu Mineral Group Mineral Reserve,30002787,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,1100695265280.0,-167904583680.0,-382009958400.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000664,Tintoh VI - Moon 1 - Poksu Mineral Group Mining Outpost,30002784,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,506585210880.0,-33973002240.0,-621721559040.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000667,Ikao VIII - Poksu Mineral Group Mineral Reserve,30002786,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,970325237760.0,-159179120640.0,1319440588800.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000670,Kusomonmon VI - Moon 20 - Poksu Mineral Group Mining Outpost,30002802,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-1112478965760.0,-64618045440.0,-4053028577280.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000673,Anttiri III - Poksu Mineral Group Mineral Reserve,30002805,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,224437002240.0,-15289344000.0,-135562321920.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000676,Anttiri V - Moon 18 - Poksu Mineral Group Mineral Reserve,30002805,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-246970736640.0,16826081280.0,-981645926400.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000679,Suroken X - Moon 1 - Poksu Mineral Group Refinery,30002801,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,3666463457280.0,560812953600.0,-278997688320.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000682,New Caldari Prime - Moon 1 - Poksu Mineral Group Mineral Reserve,30000145,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,559691919360.0,-16151285760.0,-535864627200.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000685,Perimeter VII - Poksu Mineral Group Mineral Reserve,30000144,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,610337955840.0,41310167040.0,303432622080.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000688,New Caldari I (Matigu) - Poksu Mineral Group Mineral Reserve,30000145,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,75146649600.0,-2169937920.0,79238553600.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000691,Niyabainen VII - Moon 2 - Poksu Mineral Group Mineral Reserve,30000143,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-592216596480.0,19842048000.0,752004587520.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000694,Tannolen VIII - Moon 14 - Poksu Mineral Group Mining Outpost,30002812,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-773160099840.0,-115844751360.0,1579969781760.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000697,Oto VIII - Moon 6 - Poksu Mineral Group Mining Outpost,30002808,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,1230277140480.0,233054576640.0,250290462720.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000700,Eranakko III - Moon 6 - Poksu Mineral Group Mineral Reserve,30002810,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-2671858360320.0,-202694615040.0,-26487644160.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000703,Hasmijaala X - Moon 1 - Poksu Mineral Group Refinery,30002806,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-687631441920.0,-19268935680.0,-1453448355840.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000706,Kino V - Moon 3 - Perun Clade Semiosis Theater,30001372,4023,1000293,Perun Clade,1,0.5,0.05,50000000.0,382086881280.0,7890739200.0,-368404193280.0,"reprocessing-plant,market,cloning,repair-facilities,factory,fitting,paintshop,news,storage,docking,office-rental,jump-clone-facility,loyalty-point-store"
60000709,Sotrentaira VI - Moon 11 - Poksu Mineral Group Mineral Reserve,30001369,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,305101824000.0,56796979200.0,-544699392000.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000712,Kino IV - Moon 12 - Perun Clade Extractive Terminus,30001372,4023,1000293,Perun Clade,1,0.5,0.05,50000000.0,283936235520.0,5864693760.0,113623326720.0,"reprocessing-plant,market,cloning,repair-facilities,factory,fitting,paintshop,news,storage,docking,office-rental,jump-clone-facility,loyalty-point-store"
60000715,Raussinen IX - Moon 13 - Poksu Mineral Group Mining Outpost,30001373,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-724912742400.0,143732613120.0,-820687380480.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000718,Isenairos VI - Poksu Mineral Group Mineral Reserve,30002815,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,1003935375360.0,-4374405120.0,437548769280.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000721,Motsu VI - Moon 13 - Poksu Mineral Group Mining Outpost,30002819,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-241285324800.0,-43451228160.0,2030238228480.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000724,Aramachi VII - Moon 8 - Poksu Mineral Group Mining Outpost,30002817,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,1790102691840.0,132884275200.0,-1693534003200.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000727,Aramachi VI - Moon 6 - Poksu Mineral Group Mining Outpost,30002817,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-1213965803520.0,-90114908160.0,286661959680.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000730,Nonni III - Poksu Mineral Group Refinery,30001401,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,148542873600.0,-23245824000.0,175731548160.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000733,Litiura VII - Moon 4 - Poksu Mineral Group Mineral Reserve,30001400,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,945413038080.0,143220695040.0,-226012078080.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000736,Piak III - Moon 6 - Poksu Mineral Group Mineral Reserve,30001403,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,1152735928320.0,199288872960.0,997925068800.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000739,Piak II - Poksu Mineral Group Refinery,30001403,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,193938677760.0,33557422080.0,-560618741760.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000742,Hogimo V - Moon 7 - Poksu Mineral Group Mining Outpost,30002773,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-39908106240.0,7194501120.0,648247664640.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000745,Hogimo V - Moon 9 - Poksu Mineral Group Mining Outpost,30002773,4023,1000007,Poksu Mineral Group,1,0.32,0.05,50000000.0,-40090951680.0,7228416000.0,646991831040.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000748,Huttaken VI - Moon 2 - Poksu Mineral Group Mineral Reserve,30002774,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-886284656640.0,-179158179840.0,-464814366720.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000751,Enderailen V - Poksu Mineral Group Refinery,30002769,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-96071147520.0,11650375680.0,252959170560.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000754,Veisto V - Moon 4 - Poksu Mineral Group Refinery,30001362,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,707526205440.0,11945041920.0,206378311680.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000757,Veisto V - Moon 5 - Poksu Mineral Group Refinery,30001362,4024,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,707425935360.0,11943075840.0,206765137920.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000760,Funtanainen V - Poksu Mineral Group Mineral Reserve,30001364,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-413054361600.0,-9897123840.0,-482733711360.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000763,Sobaseki XIII - Moon 3 - Poksu Mineral Group Mineral Reserve,30001363,4023,1000007,Poksu Mineral Group,1,0.5,0.05,50000000.0,-1238539100160.0,-164253573120.0,-2723955548160.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000766,Korama VI - Moon 10 - Minedrill Mining Outpost,30001394,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,3719400529920.0,-662618480640.0,4314301194240.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000769,Isseras IV - Moon 1 - Minedrill Mineral Reserve,30001397,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-72577228800.0,-2754109440.0,-172413050880.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000772,Aakari I - Minedrill Refinery,30001396,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,-30271610880.0,271441920.0,-42174013440.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000775,Aikantoh III - Minedrill Mining Outpost,30001418,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,-119579811840.0,-8754831360.0,154757652480.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000778,Aikantoh III - Moon 2 - Minedrill Mining Outpost,30001418,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,-119871283200.0,-8776704000.0,154502307840.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000781,Aikantoh VI - Moon 2 - Minedrill Mining Outpost,30001418,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,546016419840.0,39976673280.0,-4450590720.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000784,Hentogaira I - Moon 13 - Minedrill Mineral Reserve,30000188,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-362384793600.0,30821621760.0,176311050240.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000787,Vasala VI - Moon 10 - Minedrill Refinery,30000190,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,-907248721920.0,-176201441280.0,-849790279680.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000790,Hentogaira II - Moon 6 - Minedrill Refinery,30000188,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,518191226880.0,-44075212800.0,-1727346155520.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000793,Kusomonmon IV - Moon 2 - Minedrill Mining Outpost,30002802,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,581366538240.0,33769021440.0,32888217600.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000796,Kusomonmon IV - Moon 6 - Minedrill Mining Outpost,30002802,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,582122741760.0,33813258240.0,31784755200.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000799,Juunigaishi XI - Moon 3 - Minedrill Refinery,30002803,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,-1101285826560.0,-161837998080.0,-546865520640.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000802,Uesuro II - Moon 1 - Minedrill Refinery,30001432,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,34943262720.0,-1901322240.0,77965271040.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000805,Isie V - Minedrill Mining Outpost,30001436,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,280124743680.0,35894599680.0,284614041600.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000808,Oishami VII - Moon 12 - Minedrill Mining Outpost,30001433,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,533069783040.0,-10337034240.0,-2712140390400.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000811,Airkio IX - Minedrill Refinery,30001404,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,-667274649600.0,43814215680.0,-1454222254080.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000814,Airkio III - Moon 1 - Minedrill Mineral Reserve,30001404,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-47788400640.0,3139215360.0,139391754240.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000817,Umokka X - Moon 12 - Minedrill Mining Outpost,30001409,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,-149332992000.0,-25966141440.0,1751352975360.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000820,Hakonen IX - Moon 16 - Minedrill Refinery,30001448,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,4117193072640.0,-601290547200.0,-180119838720.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000823,Vuorrassi IV - Moon 2 - Minedrill Mineral Reserve,30001443,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-164286013440.0,-6259630080.0,-234286080000.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000826,Taisy III - Minedrill Refinery,30001447,4024,1000008,Minedrill,1,0.5,0.05,50000000.0,-175905792000.0,5933998080.0,8211210240.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000829,Motsu III - Minedrill Mineral Reserve,30002819,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-143931678720.0,-25922641920.0,6532669440.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000832,Aramachi V - Moon 1 - Minedrill Mining Outpost,30002817,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,599306035200.0,44487843840.0,221129564160.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000835,Aramachi VI - Moon 4 - Minedrill Mining Outpost,30002817,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,-1213488537600.0,-90080010240.0,286785085440.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000838,Hageken X - Moon 9 - Minedrill Mineral Reserve,30001367,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-1335397294080.0,-69747793920.0,-2273224335360.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000841,Isikemi IV - Moon 3 - Minedrill Mineral Reserve,30001365,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,533520506880.0,54068551680.0,-108635627520.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000844,Sobaseki VI - Minedrill Mineral Reserve,30001363,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-164167557120.0,-21778636800.0,183190855680.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000847,Oto VIII - Moon 4 - Minedrill Mining Outpost,30002808,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,1230879744000.0,233168855040.0,248956231680.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000850,Hasmijaala VIII - Moon 4 - Minedrill Mineral Reserve,30002806,4023,1000008,Minedrill,1,0.5,0.05,50000000.0,-351170027520.0,-9840107520.0,-223843000320.0,"bounty-missions,courier-missions,reprocessing-plant,market,repair-facilities,fitting,news,storage,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000853,Tannolen VI - Moon 7 - Minedrill Mining Outpost,30002812,4023,1000008,Minedrill,1,0.32,0.05,50000000.0,-468951982080.0,-70264627200.0,-247418265600.0,"bounty-missions,courier-missions,reprocessing-plant,refinery,market,repair-facilities,fitting,news,insurance,docking,office-rental,loyalty-point-store,navy-offices"
60000856,Haatomo VI - Moon 1 - Caldari Provisions Warehouse,30002800,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-384091791360.0,71943905280.0,-848485048320.0,"courier-missions,reprocessing-plant,market,fitting,news,storage,docking,office-rental,loyalty-point-store,navy-offices"
60000859,Kusomonmon VI - Moon 6 - Caldari Provisions Plantation,30002802,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-1111814430720.0,-64580444160.0,-4049114112000.0,"courier-missions,reprocessing-plant,market,fitting,news,docking,office-rental,loyalty-point-store,navy-offices"
60000862,Suroken XI - Caldari Provisions Plantation,30002801,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-4244867850240.0,-649281085440.0,-2096988610560.0,"courier-missions,reprocessing-plant,market,fitting,news,docking,office-rental,loyalty-point-store,navy-offices"
60000865,Juunigaishi X - Moon 3 - Caldari Provisions Food Packaging,30002803,4024,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-642634506240.0,-94438072320.0,362971176960.0,"courier-missions,reprocessing-plant,market,fitting,news,storage,docking,office-rental,loyalty-point-store,navy-offices"
60000868,Uminas V - Moon 3 - Caldari Provisions Plantation,30000184,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-493879910400.0,63450439680.0,-195498024960.0,"courier-missions,reprocessing-plant,market,fitting,news,docking,office-rental,loyalty-point-store,navy-offices"
60000871,Uminas VI - Moon 7 - Caldari Provisions Plantation,30000184,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-1164794880000.0,149646336000.0,482904268800.0,"courier-missions,reprocessing-plant,market,fitting,news,docking,office-rental,loyalty-point-store,navy-offices"
60000874,Korsiki IV - Moon 16 - Caldari Provisions Food Packaging,30000181,4024,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-1468443648000.0,230270361600.0,1289899499520.0,"courier-missions,reprocessing-plant,market,fitting,news,storage,docking,office-rental,loyalty-point-store,navy-offices"
60000877,Nuken VI - Moon 12 - Caldari Provisions Plantation,30000183,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,254009303040.0,22163251200.0,-45559357440.0,"courier-missions,reprocessing-plant,market,fitting,news,docking,office-rental,loyalty-point-store,navy-offices"
60000880,Halaima VII - Moon 6 - Caldari Provisions Warehouse,30002781,1531,1000009,Caldari Provisions,1,0.5,0.05,50000000.0,-518824304640.0,-64403742720.0,-21887016960.0,"courier-missions,reprocessing-plant,market,fitting,news,storage,docking,office-rental,loyalty-point-store,navy-offices"
